gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
0,1,0,0,1,1,0,26,64.70358542783357,1.0,0,1.188054552851192,0.7607069268358035,1
1,0,0,0,1,6,0,30,143.36784063009162,6.0,0,2.8561486273258803,1.4452977498546418,1
0,1,0,0,1,12,0,28,141.3321509716341,12.0,1,2.473969961681881,2.3616034056271307,0
1,0,1,0,1,1,0,33,178.1731909740142,1.0,4,1.6028255043466897,0.6218115255976981,1
0,1,0,0,1,12,0,37,133.45041101567122,12.0,3,2.1309398561494546,2.010454925722684,0
0,1,1,1,1,6,0,30,108.16332437405552,6.0,2,2.57286431356819,2.481223519236996,0
0,1,1,0,1,1,0,31,69.8344739789672,1.0,3,1.6493494393148371,1.7452663173975431,0
1,1,1,0,1,1,0,23,19.266492939346648,1.0,1,2.046636828745169,2.134821242214366,1
0,1,0,0,1,1,0,25,236.03754369714963,1.0,2,1.7089358249262578,0.5434710136936494,1
1,1,0,0,1,1,0,31,65.95244824122642,1.0,11,1.252653183016243,1.4319938733759936,0
0,1,0,0,1,12,0,29,311.4574001283469,12.0,3,1.717238717134955,1.582191304590865,0
0,1,1,1,1,1,1,34,2.951719940857416,1.0,9,1.7628836976131177,1.6600968197367982,0
0,1,0,0,1,1,0,33,232.4031191229841,1.0,2,1.9775670558365959,2.083380274853058,0
0,1,1,0,1,1,1,23,89.93051523925722,1.0,0,1.4099682903199164,0.0,1
1,1,0,0,1,1,0,27,174.7884567929443,1.0,0,0.46866490703262703,0.9019194955469896,1
1,1,0,0,1,1,0,33,93.44335951780769,1.0,8,3.1253346199675045,3.0975166133316643,0
0,1,0,0,1,1,1,24,146.71211959288559,1.0,2,1.490598762179412,1.5783633994017967,0
1,0,1,0,1,1,0,28,58.43024172095284,1.0,1,1.1511474472147392,0.5685077862135623,1
0,1,1,1,1,1,1,30,255.57883867850086,1.0,4,2.791101531991614,2.908721008080278,0
1,1,1,0,1,6,1,25,164.24367665550034,6.0,2,1.53561255462174,1.1413730780077826,1
0,0,0,0,1,1,0,23,7.0622286088252375,1.0,0,0.3509691211307613,0.0,1
1,0,1,0,1,6,0,25,248.11716900894314,6.0,4,3.057644065941053,3.0610645515028216,0
0,1,1,1,1,12,1,27,40.23451781946129,9.0,1,2.2080492556957734,2.2537431701670942,0
0,1,1,0,1,6,0,26,99.49386114292288,6.0,5,2.0687464816178243,2.110392884810362,0
1,1,1,0,1,12,0,28,59.89388941502892,9.0,2,1.7922419344695546,1.6006014818394934,0
1,1,0,0,1,12,1,35,258.9316986053413,9.0,6,0.8612831752058276,0.9300593530798841,0
0,1,1,1,1,1,0,23,100.54378373291357,1.0,1,0.6140874389230958,0.0,1
1,1,0,0,0,1,1,32,179.23802621793618,1.0,10,2.873329347917424,2.9131508556106414,0
1,1,1,1,1,1,0,27,43.835414249498406,1.0,3,0.0,0.0,1
1,1,0,0,1,1,1,29,185.27065832230642,1.0,0,1.2926176834048015,0.5557374193388269,1
1,1,1,0,1,6,0,28,118.46592730317823,6.0,3,0.7675081975348375,0.7616981376965185,0
1,0,0,0,1,1,0,26,85.33765337773094,1.0,1,0.8602368275166494,0.30249237839168963,1
1,1,0,0,1,1,1,25,130.7144617614835,1.0,1,1.5919761938816201,1.1284200532483466,1
0,1,1,1,0,1,0,27,199.4748605928537,1.0,4,1.9742953643847176,1.825289116698446,0
1,1,0,0,1,1,0,26,291.61280375942795,1.0,1,1.9020146044438868,1.78948748747592,0
0,1,1,1,1,12,1,31,326.5696819835918,12.0,5,1.5719276241856668,1.4900082873492149,0
0,1,1,0,1,12,0,27,26.345543874465278,12.0,1,0.2326541264545681,0.0,1
0,1,0,1,1,6,1,35,93.14151398417671,6.0,2,1.7008302636006725,1.701676192176332,0
1,1,1,1,1,6,1,26,227.348222221007,5.0,3,0.9128026905974116,0.9552564210887644,0
1,0,1,0,1,1,0,33,4.324223933376885,1.0,2,1.3250719984868502,1.5777862858387048,0
0,0,1,0,1,6,1,28,156.69939152300017,6.0,2,0.3824615892726099,0.26083265639907977,0
1,1,0,0,1,1,1,34,9.434824742919432,1.0,3,2.417473164896601,2.3667183445610407,0
0,1,1,1,1,1,1,31,114.13888879061358,1.0,0,1.1789856640167085,0.3725672474641737,1
1,1,1,0,1,1,0,32,110.04989358103407,1.0,1,2.3228655233069504,2.2223646692270647,0
1,1,0,0,1,1,0,30,145.56568743891032,1.0,3,3.6952943218484813,3.731734126796203,0
1,1,1,1,1,1,1,29,75.0194233824964,1.0,6,1.6450203300198882,1.7619010846790908,0
0,1,0,1,1,6,0,27,48.365475960806144,6.0,2,2.5058346599759203,2.506827698604854,0
1,1,0,0,1,12,0,26,95.87428670651316,12.0,4,2.3017665957437057,2.43159151501258,0
0,1,1,0,0,12,1,31,227.15949987016108,12.0,3,2.1480710958432234,2.2072184139539623,0
1,1,1,1,0,6,0,27,106.2823307103199,6.0,5,2.6140652862780867,2.667067807718234,0
0,1,0,0,1,6,1,29,33.003530312096586,6.0,7,2.375283213783732,2.4488824328539143,0
1,1,0,0,0,12,1,28,212.61918748435485,10.0,2,3.7760112929013374,3.9067775219059664,0
1,1,1,1,1,12,0,31,48.27545976087409,11.0,6,1.894392479361603,1.901030183605696,0
0,1,1,1,1,12,1,32,115.11798288717328,11.0,2,2.006230277252712,2.0023039565494005,0
1,1,1,1,1,1,0,30,85.80615454575144,1.0,4,3.9845240135561832,3.9680414876507775,0
1,1,1,0,1,6,1,36,3.660820075068422,6.0,0,0.3926700907948466,0.26351346611968635,0
1,1,1,0,1,1,0,29,112.9129041854795,1.0,0,1.4650931943829095,0.7841092556288665,1
0,1,1,1,1,1,0,26,233.0714229877116,1.0,0,1.8919959914054016,2.0020464502092894,1
1,1,0,0,1,1,0,27,67.2799060717944,1.0,0,0.5834034732033667,0.4814418821159169,1
0,1,0,0,1,1,0,27,81.7526432402334,1.0,2,2.7455867180213858,2.832093151030008,0
1,1,0,0,1,1,0,25,93.096462399476,1.0,0,0.8192036911187058,0.6345661634397981,1
0,1,0,0,1,1,0,32,268.72203839121147,1.0,15,3.1216702395435663,3.2331557392776964,0
1,1,1,0,1,1,0,29,190.66151249758968,1.0,2,0.0,0.0,0
0,1,1,0,1,12,0,26,70.78964995588231,10.0,1,3.086527721751001,3.0738273745566587,0
0,1,0,0,1,12,1,26,93.29053472113128,11.0,9,1.5032912269141914,1.5051581887272527,0
1,0,1,0,1,1,0,32,219.79528635127315,1.0,7,1.063803022005765,0.9817436559962224,0
0,1,1,0,1,1,1,25,128.12125852690212,1.0,2,1.743255984237666,0.14159833732335736,1
0,1,0,0,1,1,1,33,101.8978342737989,1.0,3,2.5463971965547465,2.408648799174446,0
1,1,1,1,1,1,0,25,230.087841266948,1.0,5,2.384749025319435,2.4169031585287133,0
1,1,0,0,1,1,0,29,139.9608370226238,1.0,3,3.3922983721994178,3.376264564692121,0
1,1,0,1,1,12,1,28,88.11947654975313,12.0,2,1.168488565561974,0.99820593877802,0
0,1,1,1,1,1,0,28,45.142002091511536,1.0,4,2.5122437104562167,2.480858249066074,0
0,1,0,1,0,1,1,26,46.943630122129285,1.0,2,1.0694584301126082,1.1473350309093338,0
0,1,0,0,0,1,0,31,129.13879709536866,1.0,8,1.752018945255259,1.7532100037005165,0
1,1,1,0,1,1,0,31,192.4615711639765,1.0,6,1.1016564882855309,1.3082723338782396,0
0,1,1,0,1,12,1,27,78.07185485190341,12.0,1,1.565409984506784,0.5592151674421768,1
0,1,1,0,1,12,0,26,400.43884834720114,12.0,3,3.858927954692432,3.840771504926,0
1,1,0,0,1,12,1,33,34.792435075811184,10.0,3,1.6859179799184982,1.7977537805711523,0
1,1,0,1,1,6,1,24,113.0339868554672,6.0,4,2.096529851471265,2.074319800705892,0
0,1,0,0,1,1,0,31,144.42131721600623,1.0,2,3.2135388864211625,3.1820410054288613,0
1,1,0,0,1,1,0,23,76.85218126873633,1.0,4,2.3976125075767403,2.4460443874031883,0
0,1,0,0,1,1,0,26,109.54929949295008,1.0,0,1.6341415694703183,0.5508812143905537,1
1,1,0,0,1,1,0,30,0.7104878214237758,1.0,7,1.7113989185451672,1.501684161441657,0
1,1,0,0,1,6,0,28,230.8400715171606,6.0,1,1.3015214000619886,1.3874287091506992,1
0,0,0,0,1,1,0,30,71.58556747195655,1.0,0,1.3930371855089476,1.1477316932260018,1
0,0,0,0,1,6,0,34,326.20459816502995,5.0,2,1.0993344706164518,1.0518724778250166,0
1,1,1,1,1,12,1,32,4.556640835426336,10.0,3,1.9853687014444616,1.9304893675839387,0
0,1,1,1,1,6,0,28,205.45087315023613,6.0,5,3.2540833615336666,3.3725382040138623,0
1,1,0,0,1,1,1,25,169.90350642022682,1.0,0,1.6269556517694572,0.6607276673466229,1
0,1,1,0,1,12,1,28,84.36994493585499,12.0,15,1.4156640515774617,1.258385611818789,0
1,1,1,1,1,12,1,27,41.251090505436004,8.0,6,3.5677548089991915,3.4396949328317987,0
0,1,1,1,1,12,1,26,23.620883981381198,12.0,10,2.9097120674155814,2.906149639471661,0
0,1,1,0,1,6,0,28,243.7431203041013,6.0,3,2.3874341022600967,2.4100415272706903,0
0,1,1,1,1,6,0,33,38.57255026556389,5.0,7,2.347369730423229,2.34354176795779,0
0,1,0,0,1,1,0,26,301.7198067817875,1.0,6,1.7308035507351094,1.6649309746720111,0
0,1,0,1,1,1,0,28,238.06974640878047,1.0,2,0.5348005650482998,0.32651634121206385,1
0,1,1,1,1,1,0,30,175.8782923350662,1.0,3,1.797137811459333,1.9311835857316544,0
0,1,0,0,0,1,1,33,148.780016159952,1.0,2,0.832677841871025,0.762919844798111,0
1,0,0,0,1,1,0,26,223.8734713126895,1.0,0,0.5310486915253299,0.7161513850250709,1
1,0,0,0,1,12,0,30,101.75224666446428,12.0,10,3.601064607357013,3.6469869238531727,0
0,1,1,1,1,12,1,38,156.3350137496791,12.0,2,2.5664005923167377,2.493103689225733,0
1,1,1,1,1,6,1,35,102.60437485894474,5.0,3,3.499892734560293,3.4735201002897726,0
1,0,0,0,1,1,0,28,144.23969634550622,1.0,1,1.1389631530193327,0.5248508529918438,1
1,1,0,0,1,12,1,34,22.801100743527602,10.0,2,3.3913200682272797,3.316116302577311,0
1,1,1,1,1,12,0,27,64.34271519256386,10.0,9,3.030821003112287,2.982682581422784,0
0,1,1,1,1,1,1,26,116.74854033740615,1.0,4,1.581822062663076,1.4230329946315674,1
1,1,0,0,1,1,1,28,251.27073173940758,1.0,5,1.5484297773842055,1.4328988483026543,0
0,0,0,0,1,12,0,28,252.16047567052502,12.0,5,1.9563127995180816,2.1192385633974467,0
1,1,0,0,1,1,1,26,245.59306685967832,1.0,0,1.2168230482027846,0.3507632621682959,1
1,1,0,0,1,1,1,34,52.501627170534455,1.0,5,2.9203839318681566,2.9571908880649436,0
1,1,0,0,1,1,0,33,66.41949985098354,1.0,1,2.7393337909380744,2.6703741022207104,0
1,1,1,0,1,6,1,27,76.12314728408052,4.0,1,1.19671286641968,0.0028723624189406216,1
0,1,0,0,1,1,0,33,14.852518792656937,1.0,3,0.05514042850294487,0.0,1
1,1,0,0,1,1,0,26,332.0022124310275,1.0,3,2.0888837467375345,2.158351290003765,0
1,1,1,0,1,12,0,35,131.56031275299006,6.0,1,0.6358527683592032,0.7680487468149093,0
0,1,1,1,1,12,1,34,61.51320007459724,12.0,1,1.4994226624935532,1.3122544297199763,0
1,1,0,0,1,1,1,30,124.2086846189467,1.0,3,0.8339262596072149,0.9569513697852146,0
1,1,0,0,1,1,0,26,132.66190458720527,1.0,1,2.5838294744140065,1.8790555784911225,1
0,1,0,0,1,6,0,31,5.145095773335584,6.0,6,1.937719589827107,2.0098993921041584,0
1,1,0,0,1,1,1,29,168.21924094287272,1.0,12,1.8779240609260583,1.6495661685763852,0
1,1,0,1,0,6,1,31,193.28415434833232,6.0,3,1.5985453539053227,1.6618963654661998,0
1,0,0,0,1,1,1,27,23.36614092782209,1.0,11,2.4530186203725317,2.4219328173369905,0
0,1,1,1,1,12,1,28,275.22864223369066,12.0,1,1.4931349317483649,1.5897253382115355,0
1,1,0,1,1,1,0,30,291.3340189498217,1.0,8,3.246638269407108,3.246596209470681,0
1,1,0,0,1,1,1,32,130.01666547332806,1.0,1,1.3918739519586527,0.8523504532247912,1
1,1,1,0,1,1,0,26,25.958454698284,1.0,1,2.316723597976981,1.7425936400599973,1
0,1,1,0,1,1,0,31,182.6968988826672,1.0,3,0.8496868762200176,1.0037935536279234,0
1,1,0,0,1,1,1,33,130.40772885490796,1.0,2,2.364295545767346,2.1667699346558003,0
0,1,1,1,1,1,0,31,107.68806143265994,1.0,1,1.9527462673811888,1.9044084086136253,0
1,1,0,0,1,1,1,32,181.4995063999707,1.0,5,3.1325753519032595,3.1898986887021588,0
0,1,0,0,1,1,1,30,44.41910072373985,1.0,0,1.6929239852595812,1.6137382936941507,0
0,1,0,0,1,1,0,27,104.74033499350674,1.0,0,2.3709232621452014,1.3816195721925952,1
0,0,0,0,1,1,0,32,91.21212358791037,1.0,2,3.8248781876523035,4.029924727580919,0
1,0,0,0,1,1,0,31,180.52488863182109,1.0,19,1.7983632412464947,1.8237447786550047,0
0,1,1,1,1,1,1,31,221.62849769007968,1.0,4,1.6992356242462334,1.7710712769077266,0
0,1,1,0,1,12,1,31,49.6844057020624,12.0,7,2.741201823968641,2.758926154267792,0
0,1,1,1,1,12,0,31,137.05436725689816,11.0,6,1.3142919657329677,1.0895125058654846,0
0,0,0,0,1,1,0,26,48.802683605020675,1.0,0,2.2342488023347182,2.2136828436173994,1
1,1,0,0,1,1,1,29,139.8258951345035,1.0,1,2.4120626778219822,1.9799804405454715,1
0,1,0,0,1,1,0,25,149.19671609727283,1.0,0,2.152637102708426,1.8523792485175063,1
0,0,0,0,1,6,0,27,137.37091691557916,6.0,24,0.9189199220762704,1.0934139492034824,0
1,1,1,0,1,6,1,26,241.918825608546,6.0,2,0.6729692288156,0.6412307167894612,0
1,1,1,1,1,1,0,22,21.79064250262105,1.0,1,2.2631153250940024,1.8455822038996768,1
0,1,0,0,1,1,1,29,0.17186230342949926,1.0,1,2.000837716261708,1.831821776271643,0
0,1,1,0,1,1,0,31,364.3269276491144,1.0,12,1.8713027269317728,2.0039798357962666,0
0,0,1,0,1,1,0,32,189.89533965342937,1.0,1,1.1081531639722475,0.7905515487566976,1
0,1,1,1,1,1,0,32,272.63696380286115,1.0,0,1.3741279720387147,1.202066155844694,1
0,1,0,0,1,1,0,28,86.63247139214626,1.0,9,1.2589490063429936,1.2806707643381228,0
0,1,1,0,1,12,0,33,196.45705348308655,12.0,1,2.00117982556292,1.9838974230845807,0
0,1,0,0,1,1,0,25,272.6140067922244,1.0,0,2.641713651526679,3.5402705155533987,1
1,1,0,0,1,12,1,30,214.33856838928418,11.0,9,3.2642035872036503,3.4310935375066243,0
0,1,1,0,1,1,0,26,145.74608331878989,1.0,1,1.2833634714199469,0.05937315164767076,1
1,1,1,0,1,12,0,30,254.82849262293405,12.0,5,2.690441755722505,2.6535911546001048,0
0,0,0,0,1,6,1,28,81.25268538945234,6.0,5,2.7391385615139736,2.8037654585009486,0
0,0,0,1,1,1,0,29,158.7159346742398,1.0,1,0.16142608726839305,0.05453999019998554,0
0,0,1,0,1,6,0,31,94.58675014860032,6.0,10,0.7470136721101739,0.7287449615819882,0
0,1,1,1,1,12,0,24,6.5451616830701695,12.0,16,1.5566197814206562,1.8025935939505544,0
1,1,1,0,0,1,0,26,73.23603737436741,1.0,0,2.3738930315870514,1.1151324319417424,1
0,0,1,0,0,6,1,30,275.30259428714623,6.0,2,2.2239406471677152,2.2870882875536735,0
0,1,1,0,1,12,0,29,72.36459657046926,8.0,1,1.5923425869434022,1.4874781065219569,0
0,1,0,0,1,6,0,30,7.486945086137368,6.0,1,3.357113943035752,3.3428928237285653,0
0,1,0,0,1,12,1,28,76.4486670719802,11.0,3,3.5353536767590765,3.6189161245986563,0
1,1,1,0,1,1,0,27,174.32656563608052,1.0,5,1.1879220938540913,1.146473397854574,0
0,1,1,1,1,1,1,31,44.84510463133125,1.0,6,2.4745512582805294,2.433921249539251,0
0,1,0,0,1,1,0,27,187.04106455970123,1.0,4,2.147103919683206,2.2993644684981223,0
0,0,1,0,1,1,0,31,88.03828816689257,1.0,0,1.8976000699282,1.3363973026593745,1
1,1,1,0,1,12,1,29,94.24309175315376,11.0,3,1.675794711286125,1.7336956550231362,0
1,1,1,0,1,6,0,29,121.25680016620794,5.0,13,2.3362537319476617,2.3839726440577502,0
0,1,1,0,0,12,0,31,183.3536158030836,10.0,1,1.3175935411282935,1.2409109271247032,0
1,1,1,0,1,6,1,34,377.9153828441298,6.0,6,1.8091574402471933,1.7581458857532226,0
1,1,1,0,1,1,1,28,68.62921760832799,1.0,5,3.197159774404195,3.218273516393621,0
1,1,0,0,1,1,0,28,73.62710006316908,1.0,3,2.3806683998082177,2.297674985214248,0
1,1,1,0,1,1,1,22,132.17375574088027,1.0,1,0.9068350228231672,0.5221129821719297,1
0,1,0,0,1,1,1,24,92.86968095309427,1.0,8,2.1576999735348497,2.13132101648987,0
0,1,1,0,0,6,1,31,282.9298669479633,6.0,2,0.7603708211612714,0.7737985348951207,0
0,1,1,0,1,1,1,30,96.31384393914696,1.0,7,1.1071535083693274,1.1374305275296124,0
0,1,1,1,1,12,1,31,281.24777661591804,12.0,3,1.1055366228966068,0.9504763708915374,0
1,1,0,1,1,6,1,32,126.9223463469219,6.0,4,2.205504714067562,2.0398918755636304,0
0,1,1,1,1,12,1,28,91.17066524147829,5.0,7,1.5585070498897315,1.6104472710457884,0
1,1,0,0,1,1,1,29,273.39595955174707,1.0,12,1.4926604504448,1.522410191075401,0
0,1,1,1,1,1,0,33,54.6795574094411,1.0,7,2.543522735459584,2.5431871793731977,0
0,1,1,1,1,12,1,25,226.06594390841838,10.0,1,1.6712997039052522,1.857458761824112,0
1,1,0,0,1,1,0,25,72.2544252646657,1.0,0,1.9578577729249127,1.238477421945946,1
1,1,1,1,1,12,0,29,196.9238975023973,11.0,4,0.9702756896652472,1.0897250023024552,0
0,0,0,0,1,6,0,28,246.0712380733781,5.0,0,1.8478899177608623,0.6441342404976969,1
0,1,1,0,1,1,0,20,33.70273308521405,1.0,1,0.7174439733373604,0.5861962844048629,1
0,1,0,0,1,1,0,34,203.1766727852991,1.0,1,1.1447063312002408,1.0047797472896842,1
1,1,0,1,0,1,0,30,31.32666952824742,1.0,0,2.746110707008106,3.0892249426811813,1
0,1,1,1,1,12,1,33,68.09962226373958,9.0,6,3.056874146443885,2.9927488987147863,0
0,1,1,1,1,1,0,33,212.25739535798863,1.0,2,2.615358659785421,2.5474802970429926,0
0,1,0,0,1,1,0,28,476.4326553201213,1.0,4,3.207605544519142,3.1548181720413093,0
1,1,1,0,1,6,0,30,242.81979251942025,6.0,1,2.0676583378631035,2.107738571214292,0
1,0,0,0,1,1,0,26,91.58342634080348,1.0,0,2.2924980551049123,1.1140086222230423,1
1,1,0,0,1,12,0,33,117.82371712828676,12.0,7,2.4708849465999463,2.452512718360849,0
1,0,1,0,1,1,0,31,105.154055397862,1.0,1,3.495218131608715,3.529604276877873,0
1,1,1,1,1,1,1,29,215.21915065207256,1.0,4,2.766035656818244,2.70542884506722,0
0,1,1,1,1,12,1,33,271.0027759305035,11.0,9,2.6201166321880645,2.68435510603412,0
1,1,1,1,1,6,1,28,186.334133904902,6.0,0,0.13500453127354306,0.00549237810125025,1
0,1,1,1,1,12,1,29,329.9340576066378,12.0,4,4.5573367693937765,4.53428153247774,0
1,1,0,0,1,1,1,28,246.2115526588095,1.0,1,0.822002981118028,0.0,1
0,1,0,0,1,1,1,36,151.82323311956424,1.0,2,1.3855325488034214,1.4804635793898124,0
0,1,1,1,1,12,1,34,16.607012176344,12.0,8,2.009079501180669,1.92601437451522,0
0,1,0,1,1,12,1,23,271.5255793571036,11.0,21,1.4102150595858292,1.3598170473530673,0
1,1,1,1,1,1,0,29,9.469088632041165,1.0,2,3.1063441625944552,3.1675868332173227,0
1,1,1,1,1,12,0,32,63.86604632561038,11.0,1,0.9935538650228256,1.0686589852786652,0
0,1,1,0,1,1,1,30,272.3779354391009,1.0,1,0.15232113443092565,0.2778830947946932,0
0,1,1,0,1,12,1,25,143.51199532894674,12.0,4,2.2284626316837275,2.194672720839156,0
0,1,1,1,1,12,0,25,113.05840079725729,12.0,3,1.9576020679657773,2.0099718567421627,0
0,1,0,1,1,1,1,25,195.14038909556544,1.0,5,2.3520295886638616,2.2961454190686608,0
0,1,0,0,1,12,1,29,363.8613944195943,12.0,5,3.363988476096073,3.5258272761480867,0
1,1,1,1,1,6,1,31,129.42183999189794,6.0,4,0.3686787041142554,0.12260188253571284,0
1,0,1,0,1,6,0,26,66.80376627406797,6.0,3,1.9696053274104013,1.9944149348529403,0
1,1,1,0,1,6,1,33,218.39771315752654,5.0,6,0.7473763237789615,0.6792346358903024,0
1,0,1,0,1,1,0,28,210.2992128271653,1.0,1,1.6647270205365254,2.0745086545363054,1
1,0,1,1,1,1,0,23,161.9033426402166,1.0,2,0.4718166126636071,0.3753181953350964,0
0,1,0,0,1,6,0,25,313.46882085109405,6.0,1,3.1960798185516266,3.2849455083851216,0
0,1,0,0,1,1,0,32,159.2267255415881,1.0,1,1.8103722345098847,1.643288981017922,1
1,1,0,0,1,12,0,26,6.3730215689676015,12.0,1,1.5568761481864166,1.5135640872648701,0
1,0,1,0,1,6,0,30,185.558238630902,6.0,3,1.306739906471441,1.4808532233399152,0
0,1,1,1,1,6,0,26,6.038435983615643,6.0,1,1.587778933673738,1.6556469741686128,0
1,1,1,0,0,12,1,35,174.65439975952597,11.0,3,3.4715040444941785,3.456041313007745,0
0,1,1,1,1,1,0,29,207.4647181165249,1.0,4,2.021520139856976,1.7685758936136682,0
1,1,0,0,0,12,0,26,297.1624047907999,12.0,6,2.4878892140665982,2.4278359797086413,0
0,1,1,0,1,1,0,25,26.806748054953715,1.0,2,2.745407311123201,2.8747495814814914,1
0,1,1,1,1,6,0,31,34.68236412494068,6.0,3,0.9528395133662062,1.0217457930695992,0
0,1,1,1,1,1,0,29,83.05682856664495,1.0,7,2.1780485617507126,2.122485397072014,0
0,1,1,0,1,6,0,31,96.99148304935557,6.0,6,1.5510092951007255,1.4870263571041136,0
0,1,1,0,1,6,1,29,1.81774167510946,6.0,0,0.9791882210196776,0.5405791481881189,1
1,0,0,0,1,1,0,24,109.9659433743197,1.0,0,0.31390515915656225,0.0,1
1,1,0,0,1,1,0,30,51.50590559598789,1.0,0,1.794575014018564,1.1370219629696914,1
1,1,0,0,1,1,0,33,105.16118599716913,1.0,1,0.5282483528028508,0.5893429936109357,0
0,1,0,0,1,1,1,30,284.67775440555675,1.0,4,2.348433207876445,2.3619793456394573,0
0,1,1,0,1,1,1,30,136.3721970522347,1.0,2,2.4953429081040857,2.4788612133027472,0
1,1,0,0,1,1,1,28,225.52894735720662,1.0,2,1.9213300560375115,1.998263923553875,0
0,1,0,0,1,1,0,31,213.81615710456668,1.0,0,2.509591227230462,2.33847231858888,1
1,1,1,1,1,1,1,29,159.36188577328522,1.0,1,1.145692396164442,1.190448255529794,0
1,1,1,0,1,6,0,36,252.8564549039787,6.0,11,3.7322998794245095,3.848739130569772,0
0,1,1,0,0,1,1,20,190.0740812821692,1.0,1,1.8074798748030527,0.7333866539184257,1
0,1,1,1,1,1,0,23,122.76556262715755,1.0,1,0.0,0.0,1
1,1,0,1,1,1,1,31,136.05228375480957,1.0,4,1.4856109926481058,1.654889683112862,0
1,1,0,0,1,6,1,28,45.615418938966386,6.0,2,2.1915054364217745,2.1711176162150445,0
1,1,1,1,1,12,1,25,203.3508544774926,12.0,4,1.2151713021490944,1.152487234397584,0
0,1,1,1,1,12,1,26,230.243479115324,10.0,1,2.343401028958105,2.2776425258156507,0
0,1,1,1,0,6,1,31,8.256842466747372,5.0,1,1.1544163099049327,1.0272083050244312,0
1,1,1,1,1,12,0,24,126.40422568303823,10.0,1,1.5956728115208942,1.6279018868570259,0
0,1,1,1,0,1,1,26,103.81468566076916,1.0,0,2.3915084315247177,2.1069020343001217,1
0,1,0,0,1,12,0,28,112.79570178125988,11.0,3,2.6723252157802797,2.753441855174416,0
1,1,0,0,1,1,1,30,181.09516988748265,1.0,1,0.0,0.0,0
0,1,0,1,0,1,1,33,175.1347212433519,1.0,2,2.468283199089197,2.5301399405370475,0
0,1,1,1,1,12,1,31,56.87989785434846,9.0,5,2.834753583941441,2.914802134756083,0
1,1,1,1,1,12,0,31,170.01077527272795,11.0,2,0.1135925577652277,0.13692019951892664,0
0,1,1,1,1,1,1,35,144.9097386520961,1.0,11,4.091156208338785,4.146970017142508,0
0,1,0,1,1,1,0,35,100.99581135907572,1.0,0,2.1642537915412974,2.2682187291879488,0
0,1,0,0,1,6,0,23,224.4396361703711,6.0,5,0.5107395441385305,0.3548362036858456,0
1,1,0,0,1,6,0,25,155.13400658534218,6.0,3,1.0536781663559929,1.2273668353696006,0
1,1,0,0,1,1,0,25,40.200664260976744,1.0,0,1.819385027195444,0.2579132632306358,1
0,1,1,1,1,12,1,27,162.21924506461966,12.0,5,0.9959345375641266,0.9639098486729828,0
0,1,0,0,0,1,1,28,96.07559943254248,1.0,1,0.7517248765974935,0.0,1
1,1,0,0,1,1,1,25,56.104113757746106,1.0,2,2.1381470236410243,2.6644324976769163,1
0,0,1,1,1,1,0,31,140.1850287450275,1.0,6,1.4580268558791445,1.3224997555522156,0
0,0,0,0,1,6,1,33,75.1132070309704,6.0,6,2.0531053863468323,2.1177935106200168,0
0,1,0,0,1,6,0,30,217.25224052843294,6.0,2,0.8844168480401784,0.8805690047689371,0
0,1,1,1,0,1,0,30,44.314962084850436,1.0,5,1.027639682606033,0.9474704222021376,1
1,1,1,1,1,1,1,33,162.01467220624193,1.0,3,2.4696761992144904,2.6326625378083848,0
1,0,0,0,1,1,0,35,186.93688104214482,1.0,6,2.518738436842301,2.55857450230118,0
0,0,1,0,1,6,0,30,24.620589027716235,5.0,2,0.0,0.0,0
1,1,1,1,1,12,0,31,284.1227327396685,11.0,2,1.4730187372671086,1.5221577932381405,0
0,1,1,1,1,6,1,26,158.35892321141986,6.0,9,0.8567992130461721,1.0145136944332007,0
1,1,0,0,1,12,1,27,90.72630335169208,12.0,2,2.9253438672453544,2.6091608129353587,0
1,1,0,1,1,12,1,33,97.53755182623276,12.0,0,4.034458165917387,4.005640883870135,0
1,0,0,0,1,12,0,28,351.6337919164846,12.0,3,2.1765539279490667,2.17991264609627,0
1,1,0,0,1,1,0,26,153.2601541945045,1.0,1,1.84884661817468,2.263137296019024,1
1,1,0,0,1,6,1,31,61.49936612542719,6.0,2,3.0829967748481617,3.1598812463880668,0
0,1,1,1,1,6,0,26,145.14610871452442,6.0,0,1.5328905173550424,0.6966266752975576,1
1,0,1,0,1,1,0,27,127.67215166173555,1.0,1,1.6560102572254118,1.707497645437032,1
1,1,1,1,1,1,0,27,234.83193616059845,1.0,3,2.2285156814325955,2.1923930097726747,0
1,1,0,0,1,1,0,25,128.58725174340694,1.0,1,0.4084000719604137,0.4280222570492068,0
1,1,1,1,1,12,1,33,42.635200625092565,12.0,2,5.079241818217404,4.976679932267676,0
0,0,1,0,1,6,0,30,85.82188753498224,6.0,4,3.7977964399899418,3.8294855970433255,0
1,1,0,0,1,1,1,32,184.7793438740406,1.0,2,2.5410211154611577,2.445104269504688,0
0,1,0,0,1,1,1,31,145.1677921153934,1.0,5,1.7952993110881346,1.6982453703064568,0
0,1,0,0,1,1,1,28,434.5303324545514,1.0,3,0.5620886348973031,0.3928964439180071,0
